_ID_;_NAME_;_MODEL_
6484;"Детский альбом гитариста. Альбом пьес и упражнений для начальных классов ДМШ. Тетрадь 1";16205
6485;"Гитара в ансамбле. Начальные классы ДМШ., Фетисов Г. А.";16206
6486;"Библиотека начинающего гитариста. Хрестоматия гитариста. Тетрадь вторая., Фетисов Г. А.";16207
6487;"Детский альбом гитариста. Альбом пьес и упражнений для начальных классов ДМШ. Тетрадь 2";16208
6488;"Детский альбом гитариста. Альбом пьес и упражнений для начальных классов ДМШ. Тетрадь 3";16209
6489;"Гитара в ансамбле. Начальные классы ДМШ. Тетрадь 2 CD, Фетисов Г. А.";16210
6490;"Леньяни Л. Избранные произведения для шестиструнной гитары";16211
6491;"Хрестоматия шедевров популярной музыки, Колосов В.М.";16212
6492;"Хрестоматия шедевров популярной музыки. Тетрадь 2., Колосов В.М.";16213
6493;"Любимые мелодии для шестиструнной гитары. Кроха О.";16214
6494;"Сор Ф. Избранные произведения для шестиструнной гитары";16215
6495;"Хрестоматия шедевров популярной музыки. Тетрадь 9., сост. Колосов В.М.";16216
6496;"Карулли Ф. Избранные произведения для шестиструнной гитары";16217
6497;"Хрестоматия шедевров популярной музыки. Тетрадь 3., Колосов В.М.";16218
6498;"Хрестоматия шедевров популярной музыки.Тетрадь 7., сост. Колосов В.М.";16219
6499;"Латиноамериканская музыка для гитары. Хайнецкий Р.";16220
6500;"Хрестоматия шедевров популярной музыки. Тетрадь 8., сост. Колосов В.М.";16221
6501;"Шедевры гитарной музыки., сост. Катанский В.М.";16222
6502;"Хрестоматия шедевров популярной музыки.Тетрадь 6., Колосов В.М.";16223
6503;"Определитель апликатуры EMUZIN ОА";16224
6504;"Хрестоматия шедевров популярной музыки. Тетрадь 5., Колосов В.М.";16225
6505;"Юному гитаристу. Катанский В.М.";16226
6506;"100 песен популярных российских исполнителей";16227
6507;"AM1001121 - The Little Black Songbook: 21st Century Hits - книга: Маленькая черная книга: Хиты 21го века, 192 стр., язык - английский";16228
6508;"100 песен: Русский шансон. Тексты, аккорды. Часть 1";16229
6509;" The Little Black Book Of The Blues";16230
6510;"The Little Black Songbook: Hit Songs";16231
6511;"AM1003057 - The Little Black Songbook: Great Songs - книга: Маленькая черная книга: Великие песни, 224 стр., язык - английский";16232
6512;"The Little Black Songbook: Classic Hits";16233
6513;"The Little Black Songbook: David Bowie";16234
6514;"The Little Black Songbook: The Who";16235
6515;"AM1005719 - The Little Black Book Of All-Time Smash Hits - книга: Маленькая черная книга: Хиты всех времен, 192 стр., язык - английский";16236
6516;"The Little Black Songbook: ABBA";16237
6517;"AM985831 - The Little Black Book Of Rock Hits - книга: Маленькая черная книга: Рок хиты, 192 стр., язык - английский";16238
6518;"The Little Black Songbook: Bob Dylan";16239
6519;"The Little Black Songbook: Bob Marley";16240
6520;"AM989912 - The Little Black Songbook: Coldplay - книга: Маленькая черная книга: Coldplay, 144 стр., язык - английский";16241
6521;"AM993113 - The Little Black Songbook: Elvis - книга: Маленькая черная книга: Элвис, язык - английский";16242
6522;"THE LITTLE BLACK SONGBOOK JOHNNY CASH LYRICS & CHORDS BOOK";16243
6523;"AM996391 - The Little Black Songbook: Led Zeppelin - книга: Маленькая черная книга: Led Zeppelin, 256 стр., язык - английский";16244
6524;"AM986172 - The Little Black Songbook: Pop And Rock - книга: Маленькая черная книга: Поп и рок, 192 стр., язык - английский";16245
6525;"THE LITTLE BLACK BOOK OF 60S HITS LYRICS & CHORDS BOOK";16246
6526;"THE LITTLE BLACK BOOK OF 80S HITS LYRICS & CHORDS BOOK";16247
6527;"THE LITTLE BLACK BOOK OF 70S HITS LYRICS & CHORDS BOOK";16248
6528;"AM998536 - The Little Black Songbook: Acoustic Classics - книга: Акустическая классика, 224 стр., язык - английский";16249
6529;"LITTLE BLACK SONGBOOK OF DIRE STRAITS AND MARK KNOPFLER";16250
6530;"THE LITTLE BLACK BOOK OF 90S GREATEST HITS LYRICS & CHORDS BOOK";16251
6531;"LITTLE BLACK BOOK OF ALL-TIME HIT SONGS LC";16252
6532;"Песенник. Избранное. Владимир Высоцкий., сост. Катанский А.В.";16253
6533;"Лучшие дворовые песни. Песенник с нотами и аккордами. Жиганец Ф.";16254
6534;"Песенник. 500 аккордов. Любимые песни. Выпуск 1., Катанский В. М";16255
6535;"Песенник. Русский романс. Лучшее любимое и только для Вас., А.В. Катанский";16256
6536;"THE LITTLE BLACK SONGBOOK PAUL SIMON GTR BOOK/CD";16257
6537;"Песенник. Русский Шансон. Выпуск 1., сост. Катанский А .В";16258
6538;"Песенник. Русский шансон. Выпуск 3., сост. Катанский А.В.";16259
6539;"Песенник. Русский шансон. Выпуск 2., сост. Катанский А.В.";16260
6540;"Песенник. Антология БАРДОВСКОЙ песни., сост. Катанский А.В.";16261
6541;"Песни любви. Выпуск 2. Американские песни для голоса в сопровождении фортепиано. Е. Земскова, В. Земсков.";16262
6542;"Песни любви. Выпуск 1. Итальянские песни для голоса в сопровождении фортепиано. Н. Богданова.";16263
6543;"Предновогодний сон. Песни для детей, Л. Пилипенко";16264
6544;"Популярная музыка зарубежных авторов. ( Дж. Леннон, К. Дебург, К. Сантана ), В. Барков";16265
6545;"Саундтреки к детским фильмам. Приключения Электроника, Гостья из будущего …, сост. Катанский А.В.";16266
6546;"Популярная музыка зарубежных авторов. Выпуск 2. Облегченное переложение для фортепиано. B, В. Барков";16267
6547;"Саундтреки к фильмам, Кавказская пленница, Иван Васильевич меняет профессию, Бриллиантовая рука., сост. Катанский А.В.";16268
6548;"MUSE THE SECOND LAW GUITAR TAB BOOK";16269
6549;"STARTUP ROCK GUITAR GTR BOOK";16270
6550;"SPRINGSTEEN BRUCE WRECKING BALL GUITAR TAB BK";16271
6551;"THE DEFINITIVE AC/DC SONGBOOK UPDATED EDITION GUITAR TAB BK";16272
6552;"Саундтреки к фильмам, Операция Ы и другие приключения Шурика, 31 июня, Операция ""Кооперация""., сост. Катанский А.В.";16273
6553;"SHIPTON RUSS THE COMPLETE GUITAR PLAYER GTR BOOK/CD/DVD";16274
6554;"STARTUP GUITAR GTR BOOK";16275
6555;"STARTUP SLIDE GUITAR GTR BOOK";16276
6556;"Саундтреки к фильмам, На Дерибасовской хорошая погода .., 12 стульев, Земля Санникова., сост. Катанский А.В.";16277
6557;"Legendary Electric Guitar Songs";16278
6558;"PLAY GUITAR WITH CLASSIC SONGS GTR TAB BOOK/CD";16279
6559;"ADELE BEST OF ADELE FOR GUITAR TABLATURE GTR TAB BOOK";16280
6560;"Legendary Acoustic Guitar Songs";16281
6561;"STARTUP BLUES GUITAR GTR BOOK";16282
6562;"GREAT SONGS GTR CHORD SONGBOOK THE BLACK BOOK LYRICS AND CHORDS";16283
6563;"PLAY GUITAR WITH BOB MARLEY NEW REVISED EDITION BOOK AND CD";16284
6564;"COLDPLAY MYLO XYLOTO GUITAR TABLATURE";16285
6565;"RODRIGO Y GABRIELA & C.U.B.A. AREA 52 GUITAR TABLATURE";16286
6566;"PLAY GUITAR WITH GREAT TWIN-LEAD SOLOS BK/CD";16287
6567;"LED ZEPPELIN CELEBRATION DAY GUITAR TAB";16288
6568;"GUITAR CASE CHORD BOOK GTR BOOK";16289
6569;"PLAY IT RIGHT THE BEATLES 1962-1965 GUITAR BOOK/DVD";16290
6570;"AM1007446 - Black Sabbath: 13: Книга Black Sabbath, транскрипция альбома 13 для гитары, 96 стр, язык-английский";16291
6571;"AC/DC BACK IN BLACK (TAB)";16292
6572;"PINK FLOYD WISH YOU WERE HERE GUITAR TAB EDITION BOOK";16293
6573;"DYLAN BOB GREATEST HITS SONG TAB EDITION GUITAR TAB BOOK";16294
6574;"THE ROLLING STONES HOT ROCKS 1964-1971 THE GREATEST HITS GTR TAB BOOK";16295
6575;"IRON MAIDEN THE BEST OF GUITAR TAB BOOK";16296
6576;"PLAY GUITAR WITH JANES ADDICTION WHITE STRIPES MUSE ETC GTR TAB BK/CD";16297
6577;"BERRY CHUCK GREATEST HITS FOR GUITAR TAB GTR BOOK";16298
6578;"Rage Against The Machine: Rage Against The Machine";16299
6579;"PEARL JAM TEN GUITAR RECORDED VERSIONS TAB";16300
6580;"AM91667 - METALLICA MASTER OF PUPPETS GUITAR TAB BOOK";16301
6581;"Play Guitar With... Franz Ferdinand";16302
6582;"PLAY GUITAR WITH METALLICA BOOK 1 GTR TAB BOOK/CD";16303
6583;"AM928818 - The Best Of Black Sabbath (TAB)";16304
6584;"PLAY GUITAR WITH 20 ROCK CLASSICS GUITAR TAB BOOK/2CDS";16305
6585;"PLAY GUITAR WITH VLVT RVLVR U2 BUCKLEY KILLERS JET RAZORLGHT TAB BK/CD";16306
6586;"MARLEY BOB SONGS OF FREEDOM GUITAR RECORDED VERSIONS GTR TAB BOOK";16307
6587;"THE DOORS GUITAR TABLATURE ANTHOLOGY REVISED EDITION GTR TAB BOOK";16308
6588;"The Cream Of Clapton Guitar Recorded Versions";16309
6589;"AM935286 - Jimi Hendrix Signature Licks: книга с гитарными табулатурами + CD, 76 стр., язык - английский";16310
6590;"Cream: The Cream Of Cream";16311
6591;"AM946319 - Black Sabbath: Black Sabbath - книга: гитарные табулатуры на песни группы Black Sabbath, 48 стр., язык - английский";16312
6592;"AM939873 - METALLICA THE BLACK ALBUM EASY GUITAR WITH RIFFS TAB: Книга ""METALLICA ЧЕРНЫЙ АЛЬБОМ""";16313
6593;"PLAY GUITAR WITH JOHN LENNON GTR TAB BOOK/CD";16314
6594;"SCHARFGLASS MATT STARTING GUITAR GTR BOOK/CD";16315
6595;"AM946902 - THE GIG BAG BOOK OF ARPEGGIOS FOR ALL GUITARISTS GTR: книга Сборник арпеджио для гитары, 244 стр";16316
6596;"PLAY GUITAR WITH B.B. KING GTR TAB BOOK/CD";16317
6597;"THE COMPLETE GUITAR PLAYER BOOK 1 NEW EDITION GTR BOOK/CD";16318
6598;"AM953414 - THE BLACK BOOK INSTANT GUITAR CHORDS GTR BOOK: Книга Сборник аккордов для гитары, 268 стр.";16319
6599;"PLAY GUITAR WITH THE METAL ALBUM GTR TAB BOOK/CD";16320
6600;"PLAY GUITAR WITH DAVID GILMOUR GTR TAB BOOK/CD";16321
6601;"DICK ARTHUR THE PICTURE GUIDE TO PLAYING GUITAR GTR BOOK";16322
6602;"Play Guitar With... The 60's";16323
6603;"PLAY GUITAR WITH BOB DYLAN GTR TAB BOOK/CD";16324
6604;"PLAY GUITAR WITH METALLICA BOOK 2 GTR TAB BOOK/CD";16325
6605;"U2 THE BEST OF 1980-1990 GUITAR TAB BOOK";16326
6606;"AM955900 - Play Guitar With... AC/DC - книга: гитарные табулатуры на песни группы Ac/Dc, 48 стр., язык - английский";16327
6607;"Play Guitar With... The 70s";16328
6608;"Play Guitar With... The 80's";16329
6609;"Play Guitar With... The 90s";16330
6610;"Blur: The Best Of";16331
6611;"PINK FLOYD ECHOES THE BEST OF PINK FLOYD GUITAR TAB BOOK";16332
6612;"MARLEY BOB AND THE WAILERS ONE LOVE THE VERY BEST OF GUITAR TAB BOOK";16333
6613;"AM974171 - Guitar Case Chord Book In Full Colour - книга: сборник аккордов для игры на гитаре, 48 стр., язык - английский";16334
6614;"PLAY GUITAR WITH PUNK GTR TAB BOOK/CD";16335
6615;" Play Guitar With... 20 Metal Bands";16336
6616;"DYLAN BOB ANTHOLOGY GUITAR TAB BOOK";16337
6617;"MUSE THE BEST OF MUSE GUITAR TAB BOOK";16338
6618;"PLAY GUITAR WITH LINKIN PARK GTR TAB BOOK/CD";16339
6619;"PLAY GUITAR WITH THE BEST OF U2 GTR TAB BOOK/2CDS";16340
